feature,coefficient_log_price,absolute_coefficient,is_zero
cat__interior_color_light platinum / jet black,-0.052166763743907926,0.052166763743907926,False
cat__model_rx 350 base,0.05211729829781013,0.05211729829781013,False
cat__model_rover range rover sport 3.0l supercharged hse,-0.05169768599312484,0.05169768599312484,False
cat__interior_color_medium earth gray,-0.051367296094366716,0.051367296094366716,False
cat__exterior_color_phantom black,0.05116396904828069,0.05116396904828069,False
cat__exterior_color_silver metallic,0.051066297590738774,0.051066297590738774,False
cat__model_tahoe lt,0.051063856187128505,0.051063856187128505,False
cat__exterior_color_mythos black metallic,0.051047348322115306,0.051047348322115306,False
cat__model_rogue sv,-0.05101351794831097,0.05101351794831097,False
cat__exterior_color_crystal white metallic,0.050277519285894905,0.050277519285894905,False
cat__exterior_color_jet black mica,-0.0499496593422619,0.0499496593422619,False
cat__exterior_color_polaris white,-0.04923342788206143,0.04923342788206143,False
cat__exterior_color_machine gray metallic,-0.048978728408364494,0.048978728408364494,False
cat__model_stinger gt2,-0.048466356894442834,0.048466356894442834,False
cat__exterior_color_carrara white metallic,0.04842429515148494,0.04842429515148494,False
num__missingindicator_engine_size,0.04825723103997061,0.04825723103997061,False
cat__model_se hardtop cooper,-0.047861275189506634,0.047861275189506634,False
cat__exterior_color_tourmaline blue metallic,0.04762660753603836,0.04762660753603836,False
cat__model_countryman cooper all4,0.04757055846604113,0.04757055846604113,False
cat__exterior_color_caviar,-0.04734512651672798,0.04734512651672798,False
cat__engine_1.6l i4 16v gdi dohc turbo hybrid,-0.046947862585109586,0.046947862585109586,False
cat__interior_color_chateau,-0.04686204045982011,0.04686204045982011,False
cat__exterior_color_deep crystal blue mica,-0.045552133097038316,0.045552133097038316,False
cat__exterior_color_mineral gray metallic,-0.045335393678960514,0.045335393678960514,False
cat__model_cooper s countryman base,-0.04525604147474187,0.04525604147474187,False
cat__interior_color_cirrus,0.04507595540150651,0.04507595540150651,False
cat__interior_color_red,0.0440136772880177,0.0440136772880177,False
cat__exterior_color_alpine white,-0.04373356065522922,0.04373356065522922,False
cat__model_elantra se,-0.04369584996257161,0.04369584996257161,False
cat__engine_2.4l i4 16v mpfi dohc,-0.0434146334403476,0.0434146334403476,False
cat__interior_color_parchment,0.04325628044328244,0.04325628044328244,False
cat__model_telluride ex,0.043176229012450384,0.043176229012450384,False
cat__model_titan sv,-0.042803739017725134,0.042803739017725134,False
